0.1000,yes,26.93
0.0900,yes,2.00
0.0800,yes,4.00
0.0900,yes,4.00
0.0900,yes,5.97
0.0800,yes,22.10
0.0800,yes,20.90
0.0700,no,4.04
0.0800,no,1.00
0.0800,no,0.90
0.0800,no,1.00
0.0800,no,1.00
0.0700,no,0.10
0.0700,no,0.10
0.0800,yes,4.00
0.0700,no,0.10
0.0800,yes,1.00
0.0800,yes,10.00
0.0800,yes,14.00
0.0900,no,0.10
0.0800,yes,8.00
0.0900,yes,2.19
0.0800,yes,39.16
0.0800,yes,4.00
0.0800,yes,5.00
0.0700,no,0.10
0.0800,yes,3.00
0.0700,no,0.10
0.0700,yes,2.75
0.0700,yes,2.00
0.0700,yes,4.00
0.0600,no,0.10
0.0600,no,3.41
0.0700,no,8.00
